Ten_Huyen,date,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,rain
Ba Dinh,2025-10-15 18:00:00+07:00,25.863,93,6.8777895,100,0
Gia Lam,2025-10-15 18:00:00+07:00,26.0565,91,6.638072,100,0
Phuc Tho,2025-10-15 18:00:00+07:00,25.952,94,7.42159,100,0
Quoc Oai,2025-10-15 18:00:00+07:00,24.828,93,5.00128,100,0
Dong Da,2025-10-15 18:00:00+07:00,25.9085,93,6.8777895,100,0
Dong Anh,2025-10-15 18:00:00+07:00,26.026,91,7.127636,100,0
Hoai Duc,2025-10-15 18:00:00+07:00,25.921501,93,6.8777895,100,0
Thanh Oai,2025-10-15 18:00:00+07:00,25.454,94,5.6233797,100,0
Dan Phuong,2025-10-15 18:00:00+07:00,25.932499,94,7.42159,100,0
Thach That,2025-10-15 18:00:00+07:00,25.575998,90,5.1919937,100,0
Hoan Kiem,2025-10-15 18:00:00+07:00,25.8825,93,6.8777895,100,0
Soc Son,2025-10-15 18:00:00+07:00,25.9655,90,6.1305785,100,0
Thuong Tin,2025-10-15 18:00:00+07:00,25.865,93,6.8777895,100,0
Thanh Xuan,2025-10-15 18:00:00+07:00,25.8565,93,6.8777895,100,0
Cau Giay,2025-10-15 18:00:00+07:00,25.921501,93,6.8777895,100,0
Phu Xuyen,2025-10-15 18:00:00+07:00,25.889,93,6.618519,100,0
Tay Ho,2025-10-15 18:00:00+07:00,26.039,91,7.127636,100,0
Ha Dong,2025-10-15 18:00:00+07:00,25.921501,93,6.8777895,100,0
Hoang Mai,2025-10-15 18:00:00+07:00,25.915,93,6.8777895,100,0
Thanh Tri,2025-10-15 18:00:00+07:00,25.877998,93,6.8777895,100,0
Long Bien,2025-10-15 18:00:00+07:00,25.9085,93,6.8777895,100,0
Ba Vi,2025-10-15 18:00:00+07:00,25.957,90,4.5536795,100,0
Hai Ba Trung,2025-10-15 18:00:00+07:00,25.876,93,6.8777895,100,0
Son Tay,2025-10-15 18:00:00+07:00,25.602,90,5.1919937,100,0
My Duc,2025-10-15 18:00:00+07:00,25.8975,93,5.8603754,100,0
Chuong My,2025-10-15 18:00:00+07:00,25.3575,94,5.904439,100,0
Quoc Oai,2025-10-15 19:00:00+07:00,25.227999,93,5.1919937,100,0
Ha Dong,2025-10-15 19:00:00+07:00,26.171501,92,5.692099,100,0
Hoan Kiem,2025-10-15 19:00:00+07:00,26.1325,92,5.692099,100,0
Hai Ba Trung,2025-10-15 19:00:00+07:00,26.126,92,5.692099,100,0
Dong Da,2025-10-15 19:00:00+07:00,26.1585,92,5.692099,100,0
Ung Hoa,2025-10-15 19:00:00+07:00,25.904,92,4.3498964,100,0
Long Bien,2025-10-15 19:00:00+07:00,26.1585,92,5.692099,100,0
Hoai Duc,2025-10-15 19:00:00+07:00,26.171501,92,5.692099,100,0
Thach That,2025-10-15 19:00:00+07:00,25.675999,91,5.8048253,100,0
Thanh Oai,2025-10-15 19:00:00+07:00,25.954,92,5.1165614,100,0
Thanh Tri,2025-10-15 19:00:00+07:00,26.127998,93,5.692099,100,0
Son Tay,2025-10-15 19:00:00+07:00,25.702,91,5.8048253,100,0
Phu Xuyen,2025-10-15 19:00:00+07:00,26.039,93,5.315336,100,0
Dong Anh,2025-10-15 19:00:00+07:00,26.376,92,5.8603754,100,0
Cau Giay,2025-10-15 19:00:00+07:00,26.171501,92,5.692099,100,0
Dan Phuong,2025-10-15 19:00:00+07:00,26.182499,93,6.3690495,100,0
Tay Ho,2025-10-15 19:00:00+07:00,26.389,92,5.8603754,100,0
Hoang Mai,2025-10-15 19:00:00+07:00,26.165,92,5.692099,100,0
Ba Dinh,2025-10-15 19:00:00+07:00,26.113,92,5.692099,100,0
Phuc Tho,2025-10-15 19:00:00+07:00,26.202,93,6.3690495,100,0
Me Linh,2025-10-15 19:00:00+07:00,26.175999,93,6.3690495,100,0
Thuong Tin,2025-10-15 19:00:00+07:00,26.115,93,5.692099,100,0
Chuong My,2025-10-15 19:00:00+07:00,25.6575,92,5.3517847,100,0
Thanh Xuan,2025-10-15 19:00:00+07:00,26.1065,92,5.692099,100,0
Gia Lam,2025-10-15 19:00:00+07:00,26.5065,91,5.8603754,100,0
Soc Son,2025-10-15 19:00:00+07:00,26.3155,91,4.8965297,100,0
My Duc,2025-10-15 19:00:00+07:00,25.8975,92,4.3498964,100,0
Ba Vi,2025-10-15 19:00:00+07:00,26.057,91,3.7585104,100,0
Tu Liem,2025-10-15 19:00:00+07:00,26.1585,92,5.692099,100,0
Son Tay,2025-10-15 20:00:00+07:00,25.452,93,3.7064266,100,0
Soc Son,2025-10-15 20:00:00+07:00,25.9655,93,3.396233,100,0
Thach That,2025-10-15 20:00:00+07:00,25.425999,93,3.7064266,100,0
Thuong Tin,2025-10-15 20:00:00+07:00,25.765001,94,4.5536795,100,0
Phuc Tho,2025-10-15 20:00:00+07:00,25.902,94,4.6102495,100,0
Hai Ba Trung,2025-10-15 20:00:00+07:00,25.776,94,4.510787,100,0
Hoan Kiem,2025-10-15 20:00:00+07:00,25.7825,94,4.510787,100,0
Thanh Xuan,2025-10-15 20:00:00+07:00,25.7565,94,4.510787,100,0
My Duc,2025-10-15 20:00:00+07:00,25.5975,93,2.9024127,100,0
Tay Ho,2025-10-15 20:00:00+07:00,26.139,93,4.3349743,100,0
Thanh Tri,2025-10-15 20:00:00+07:00,25.778,94,4.5536795,100,0
Ba Vi,2025-10-15 20:00:00+07:00,25.757,93,2.5455842,100,0
Me Linh,2025-10-15 20:00:00+07:00,25.876,94,4.6102495,100,0
Tu Liem,2025-10-15 20:00:00+07:00,25.8085,94,4.510787,100,0
Gia Lam,2025-10-15 20:00:00+07:00,26.206501,93,4.198285,100,0
Phu Xuyen,2025-10-15 20:00:00+07:00,25.689,94,4.0249224,100,0
Ung Hoa,2025-10-15 20:00:00+07:00,25.604,93,2.9024127,100,0
Dan Phuong,2025-10-15 20:00:00+07:00,25.8825,94,4.6102495,100,0
Ba Dinh,2025-10-15 20:00:00+07:00,25.763,94,4.510787,100,0
Long Bien,2025-10-15 20:00:00+07:00,25.8085,94,4.510787,100,0
Cau Giay,2025-10-15 20:00:00+07:00,25.8215,94,4.510787,100,0
Quoc Oai,2025-10-15 20:00:00+07:00,24.928,94,3.8939953,100,0
Ha Dong,2025-10-15 20:00:00+07:00,25.8215,94,4.510787,100,0
Dong Da,2025-10-15 20:00:00+07:00,25.8085,94,4.510787,100,0
Chuong My,2025-10-15 20:00:00+07:00,25.2575,93,3.8268526,100,0
Dong Anh,2025-10-15 20:00:00+07:00,26.126,93,4.3349743,100,0
Hoai Duc,2025-10-15 20:00:00+07:00,25.8215,94,4.510787,100,0
Thanh Oai,2025-10-15 20:00:00+07:00,25.654,93,3.6,100,0
Hoang Mai,2025-10-15 20:00:00+07:00,25.815,94,4.510787,100,0
Thuong Tin,2025-10-15 21:00:00+07:00,25.565,95,3.2399998,93,0
Tu Liem,2025-10-15 21:00:00+07:00,25.6585,94,2.968636,97,0
Thanh Xuan,2025-10-15 21:00:00+07:00,25.6065,94,2.968636,97,0
Ung Hoa,2025-10-15 21:00:00+07:00,25.454,94,2.7416782,100,0
Me Linh,2025-10-15 21:00:00+07:00,25.726,95,3.096837,100,0
Long Bien,2025-10-15 21:00:00+07:00,25.6585,94,2.968636,97,0
Dan Phuong,2025-10-15 21:00:00+07:00,25.7325,95,3.096837,100,0
Thach That,2025-10-15 21:00:00+07:00,25.276,95,2.0991426,100,0
Dong Anh,2025-10-15 21:00:00+07:00,25.976,94,2.5959969,100,0
Ba Vi,2025-10-15 21:00:00+07:00,25.757,93,0.8049845,100,0
Thanh Oai,2025-10-15 21:00:00+07:00,25.454,93,2.2768397,100,0
Hoan Kiem,2025-10-15 21:00:00+07:00,25.6325,94,2.968636,97,0
Hai Ba Trung,2025-10-15 21:00:00+07:00,25.626,94,2.968636,97,0
Hoang Mai,2025-10-15 21:00:00+07:00,25.665,94,2.968636,97,0
My Duc,2025-10-15 21:00:00+07:00,25.4475,94,2.7416782,100,0
Son Tay,2025-10-15 21:00:00+07:00,25.302,95,2.0991426,100,0
Thanh Tri,2025-10-15 21:00:00+07:00,25.578,95,3.2399998,93,0
Chuong My,2025-10-15 21:00:00+07:00,24.9575,94,2.2768397,100,0
Gia Lam,2025-10-15 21:00:00+07:00,25.956501,94,2.9024127,100,0
Quoc Oai,2025-10-15 21:00:00+07:00,24.727999,95,2.0991426,100,0
Phuc Tho,2025-10-15 21:00:00+07:00,25.752,95,3.096837,100,0
Dong Da,2025-10-15 21:00:00+07:00,25.6585,94,2.968636,97,0
Ha Dong,2025-10-15 21:00:00+07:00,25.671501,94,2.968636,97,0
Ba Dinh,2025-10-15 21:00:00+07:00,25.613,94,2.968636,97,0
Hoai Duc,2025-10-15 21:00:00+07:00,25.671501,94,2.968636,97,0
Cau Giay,2025-10-15 21:00:00+07:00,25.671501,94,2.968636,97,0
Tay Ho,2025-10-15 21:00:00+07:00,25.989,94,2.5959969,100,0
Phu Xuyen,2025-10-15 21:00:00+07:00,25.539,95,3.319036,83,0
Soc Son,2025-10-15 21:00:00+07:00,25.765501,93,2.0991426,100,0
Ha Dong,2025-10-15 22:00:00+07:00,25.421501,95,2.6208394,87,0
Thach That,2025-10-15 22:00:00+07:00,25.075998,95,0.8049845,100,0
Thanh Oai,2025-10-15 22:00:00+07:00,25.154,94,1.8,100,0
Long Bien,2025-10-15 22:00:00+07:00,25.4085,95,2.6208394,87,0
Thanh Xuan,2025-10-15 22:00:00+07:00,25.3565,95,2.6208394,87,0
Hoang Mai,2025-10-15 22:00:00+07:00,25.415,95,2.6208394,87,0
Ung Hoa,2025-10-15 22:00:00+07:00,25.204,94,2.5959969,80,0
Ba Vi,2025-10-15 22:00:00+07:00,25.607,93,0.8049845,100,0
Chuong My,2025-10-15 22:00:00+07:00,24.6575,95,2.16,95,0
Dan Phuong,2025-10-15 22:00:00+07:00,25.4825,96,2.7416782,100,0
Phu Xuyen,2025-10-15 22:00:00+07:00,25.389,95,2.9024127,77,0
Gia Lam,2025-10-15 22:00:00+07:00,25.706501,94,3.0758414,100,0
Soc Son,2025-10-15 22:00:00+07:00,25.615501,93,0.8049845,100,0
Phuc Tho,2025-10-15 22:00:00+07:00,25.502,96,2.7416782,100,0
Thuong Tin,2025-10-15 22:00:00+07:00,25.365,95,2.968636,83,0
Dong Da,2025-10-15 22:00:00+07:00,25.4085,95,2.6208394,87,0
Cau Giay,2025-10-15 22:00:00+07:00,25.421501,95,2.6208394,87,0
Son Tay,2025-10-15 22:00:00+07:00,25.102,95,0.8049845,100,0
Hoai Duc,2025-10-15 22:00:00+07:00,25.421501,95,2.6208394,87,0
Ba Dinh,2025-10-15 22:00:00+07:00,25.363,95,2.6208394,87,0
Quoc Oai,2025-10-15 22:00:00+07:00,24.377998,96,1.484318,100,0
Tay Ho,2025-10-15 22:00:00+07:00,25.689,94,2.2768397,95,0
My Duc,2025-10-15 22:00:00+07:00,25.1975,94,2.5959969,80,0
Me Linh,2025-10-15 22:00:00+07:00,25.476,96,2.7416782,100,0
Thanh Tri,2025-10-15 22:00:00+07:00,25.377998,95,2.968636,83,0
Tu Liem,2025-10-15 22:00:00+07:00,25.4085,95,2.6208394,87,0
Hai Ba Trung,2025-10-15 22:00:00+07:00,25.376,95,2.6208394,87,0
Hoan Kiem,2025-10-15 22:00:00+07:00,25.3825,95,2.6208394,87,0
Dong Anh,2025-10-15 22:00:00+07:00,25.675999,94,2.2768397,95,0
Thach That,2025-10-15 23:00:00+07:00,24.976,96,0.8049845,100,0
Dong Anh,2025-10-15 23:00:00+07:00,25.526,94,0.5091169,100,0
Long Bien,2025-10-15 23:00:00+07:00,25.3585,94,0.8049845,100,0
My Duc,2025-10-15 23:00:00+07:00,24.9475,94,2.6208394,76,0
Son Tay,2025-10-15 23:00:00+07:00,25.002,96,0.8049845,100,0
Ung Hoa,2025-10-15 23:00:00+07:00,24.954,94,2.6208394,76,0
Tay Ho,2025-10-15 23:00:00+07:00,25.539,94,0.5091169,100,0
Ba Vi,2025-10-15 23:00:00+07:00,25.307,95,1.2979984,100,0
Dan Phuong,2025-10-15 23:00:00+07:00,25.2325,97,2.5455842,100,0
Ba Dinh,2025-10-15 23:00:00+07:00,25.313,94,0.8049845,100,0
Gia Lam,2025-10-15 23:00:00+07:00,25.456501,94,2.0991426,100,0
Soc Son,2025-10-15 23:00:00+07:00,25.4655,93,0.71999997,100,0
Me Linh,2025-10-15 23:00:00+07:00,25.226,97,2.5455842,100,0
Thuong Tin,2025-10-15 23:00:00+07:00,25.265001,95,1.8,91,0
Ha Dong,2025-10-15 23:00:00+07:00,25.3715,94,0.8049845,100,0
Hoan Kiem,2025-10-15 23:00:00+07:00,25.332499,94,0.8049845,100,0
Hai Ba Trung,2025-10-15 23:00:00+07:00,25.325998,94,0.8049845,100,0
Quoc Oai,2025-10-15 23:00:00+07:00,24.127998,97,1.08,100,0
Thanh Oai,2025-10-15 23:00:00+07:00,24.954,94,1.2979984,100,0
Chuong My,2025-10-15 23:00:00+07:00,24.4575,95,1.8,90,0
Thanh Tri,2025-10-15 23:00:00+07:00,25.278,95,1.8,91,0
Phuc Tho,2025-10-15 23:00:00+07:00,25.252,97,2.5455842,100,0
Hoai Duc,2025-10-15 23:00:00+07:00,25.3715,94,0.8049845,100,0
Thanh Xuan,2025-10-15 23:00:00+07:00,25.3065,94,0.8049845,100,0
Tu Liem,2025-10-15 23:00:00+07:00,25.3585,94,0.8049845,100,0
Phu Xuyen,2025-10-15 23:00:00+07:00,25.239,95,2.6208394,82,0
Hoang Mai,2025-10-15 23:00:00+07:00,25.365,94,0.8049845,100,0
Cau Giay,2025-10-15 23:00:00+07:00,25.3715,94,0.8049845,100,0
Dong Da,2025-10-15 23:00:00+07:00,25.3585,94,0.8049845,100,0
Hoai Duc,2025-10-16 00:00:00+07:00,25.271502,94,0.8049845,100,0
Thanh Tri,2025-10-16 00:00:00+07:00,25.127998,95,0.35999998,100,0
Cau Giay,2025-10-16 00:00:00+07:00,25.271502,94,0.8049845,100,0
Son Tay,2025-10-16 00:00:00+07:00,24.752,97,1.1384199,100,0
Gia Lam,2025-10-16 00:00:00+07:00,25.3565,94,1.1384199,100,0
Tay Ho,2025-10-16 00:00:00+07:00,25.489,93,1.484318,100,0
My Duc,2025-10-16 00:00:00+07:00,24.4975,96,1.9386592,78,0
Quoc Oai,2025-10-16 00:00:00+07:00,23.828,98,1.08,100,0
Ba Dinh,2025-10-16 00:00:00+07:00,25.213001,94,0.8049845,100,0
Hoan Kiem,2025-10-16 00:00:00+07:00,25.2325,94,0.8049845,100,0
Hai Ba Trung,2025-10-16 00:00:00+07:00,25.226,94,0.8049845,100,0
Ba Vi,2025-10-16 00:00:00+07:00,24.857,97,2.0991426,100,0
Phuc Tho,2025-10-16 00:00:00+07:00,25.052,97,2.0364676,100,0
Ung Hoa,2025-10-16 00:00:00+07:00,24.504,96,1.9386592,78,0
Phu Xuyen,2025-10-16 00:00:00+07:00,24.939,95,1.1384199,91,0
Soc Son,2025-10-16 00:00:00+07:00,25.1655,94,1.8,100,0
Chuong My,2025-10-16 00:00:00+07:00,24.1075,97,1.9386592,93,0
Me Linh,2025-10-16 00:00:00+07:00,25.026,97,2.0364676,100,0
Thach That,2025-10-16 00:00:00+07:00,24.726,97,1.1384199,100,0
Thanh Oai,2025-10-16 00:00:00+07:00,24.654,95,1.4399999,100,0
Thanh Xuan,2025-10-16 00:00:00+07:00,25.206501,94,0.8049845,100,0
Tu Liem,2025-10-16 00:00:00+07:00,25.258501,94,0.8049845,100,0
Long Bien,2025-10-16 00:00:00+07:00,25.258501,94,0.8049845,100,0
Ha Dong,2025-10-16 00:00:00+07:00,25.271502,94,0.8049845,100,0
Dan Phuong,2025-10-16 00:00:00+07:00,25.0325,97,2.0364676,100,0
Dong Anh,2025-10-16 00:00:00+07:00,25.476,93,1.484318,100,0
Dong Da,2025-10-16 00:00:00+07:00,25.258501,94,0.8049845,100,0
Thuong Tin,2025-10-16 00:00:00+07:00,25.115,95,0.35999998,100,0
Hoang Mai,2025-10-16 00:00:00+07:00,25.265001,94,0.8049845,100,0
Son Tay,2025-10-16 01:00:00+07:00,24.902,98,2.0991426,100,0
Phuc Tho,2025-10-16 01:00:00+07:00,25.302,97,4.1046314,100,0
Ba Vi,2025-10-16 01:00:00+07:00,25.107,97,1.8,100,0
Phu Xuyen,2025-10-16 01:00:00+07:00,25.139,96,2.9024127,85,0
Dong Anh,2025-10-16 01:00:00+07:00,25.476,95,3.6,82,0
My Duc,2025-10-16 01:00:00+07:00,24.8475,96,2.8116899,73,0
Ung Hoa,2025-10-16 01:00:00+07:00,24.854,96,2.8116899,73,0
Quoc Oai,2025-10-16 01:00:00+07:00,24.377998,98,1.835647,91,0
Soc Son,2025-10-16 01:00:00+07:00,25.3155,96,2.6208394,87,0
Hai Ba Trung,2025-10-16 01:00:00+07:00,25.126,96,3.671294,85,0
Dong Da,2025-10-16 01:00:00+07:00,25.1585,96,3.671294,85,0
Hoang Mai,2025-10-16 01:00:00+07:00,25.165,96,3.671294,85,0
Long Bien,2025-10-16 01:00:00+07:00,25.1585,96,3.671294,85,0
Chuong My,2025-10-16 01:00:00+07:00,24.6575,95,2.5455842,75,0
Tu Liem,2025-10-16 01:00:00+07:00,25.1585,96,3.671294,85,0
Thanh Oai,2025-10-16 01:00:00+07:00,25.204,95,2.6208394,76,0
Ha Dong,2025-10-16 01:00:00+07:00,25.171501,96,3.671294,85,0
Ba Dinh,2025-10-16 01:00:00+07:00,25.113,96,3.671294,85,0
Thanh Xuan,2025-10-16 01:00:00+07:00,25.1065,96,3.671294,85,0
Thach That,2025-10-16 01:00:00+07:00,24.876,98,2.0991426,100,0
Dan Phuong,2025-10-16 01:00:00+07:00,25.2825,97,4.1046314,100,0
Me Linh,2025-10-16 01:00:00+07:00,25.276,97,4.1046314,100,0
Hoan Kiem,2025-10-16 01:00:00+07:00,25.1325,96,3.671294,85,0
Thanh Tri,2025-10-16 01:00:00+07:00,25.127998,95,3.219938,83,0
Cau Giay,2025-10-16 01:00:00+07:00,25.171501,96,3.671294,85,0
Hoai Duc,2025-10-16 01:00:00+07:00,25.171501,96,3.671294,85,0
Gia Lam,2025-10-16 01:00:00+07:00,25.5065,95,2.4149535,79,0
Thuong Tin,2025-10-16 01:00:00+07:00,25.115,95,3.219938,83,0
Tay Ho,2025-10-16 01:00:00+07:00,25.489,95,3.6,82,0
Hoan Kiem,2025-10-16 02:00:00+07:00,24.932499,96,2.9024127,83,0
Ung Hoa,2025-10-16 02:00:00+07:00,24.754,96,1.484318,78,0
Ha Dong,2025-10-16 02:00:00+07:00,24.9715,96,2.9024127,83,0
Hoai Duc,2025-10-16 02:00:00+07:00,24.9715,96,2.9024127,83,0
Cau Giay,2025-10-16 02:00:00+07:00,24.9715,96,2.9024127,83,0
Phuc Tho,2025-10-16 02:00:00+07:00,24.902,97,4.32,86,0
Dong Da,2025-10-16 02:00:00+07:00,24.9585,96,2.9024127,83,0
Phu Xuyen,2025-10-16 02:00:00+07:00,24.989,96,2.1897945,79,0
Thanh Tri,2025-10-16 02:00:00+07:00,24.928,95,2.6208394,85,0
Hai Ba Trung,2025-10-16 02:00:00+07:00,24.925999,96,2.9024127,83,0
Chuong My,2025-10-16 02:00:00+07:00,24.3575,96,2.16,73,0
Quoc Oai,2025-10-16 02:00:00+07:00,24.028,99,3.4152596,88,0
Thanh Oai,2025-10-16 02:00:00+07:00,24.654,96,2.6208394,76,0
Thuong Tin,2025-10-16 02:00:00+07:00,24.915,95,2.6208394,85,0
Hoang Mai,2025-10-16 02:00:00+07:00,24.965,96,2.9024127,83,0
Ba Vi,2025-10-16 02:00:00+07:00,24.907,98,2.0364676,97,0
Son Tay,2025-10-16 02:00:00+07:00,24.652,99,3.2599385,100,0
Gia Lam,2025-10-16 02:00:00+07:00,25.3065,95,2.5455842,90,0
Tay Ho,2025-10-16 02:00:00+07:00,25.389,95,3.2599385,85,0
My Duc,2025-10-16 02:00:00+07:00,24.7475,96,1.484318,78,0
Me Linh,2025-10-16 02:00:00+07:00,24.876,97,4.32,86,0
Dong Anh,2025-10-16 02:00:00+07:00,25.376,95,3.2599385,85,0
Thanh Xuan,2025-10-16 02:00:00+07:00,24.9065,96,2.9024127,83,0
Thach That,2025-10-16 02:00:00+07:00,24.626,99,3.2599385,100,0
Dan Phuong,2025-10-16 02:00:00+07:00,24.8825,97,4.32,86,0
Long Bien,2025-10-16 02:00:00+07:00,24.9585,96,2.9024127,83,0
Tu Liem,2025-10-16 02:00:00+07:00,24.9585,96,2.9024127,83,0
Soc Son,2025-10-16 02:00:00+07:00,25.115501,96,2.9024127,82,0
Ba Dinh,2025-10-16 02:00:00+07:00,24.913,96,2.9024127,83,0
Ha Dong,2025-10-16 03:00:00+07:00,24.7215,96,2.5455842,84,0
Hai Ba Trung,2025-10-16 03:00:00+07:00,24.675999,96,2.5455842,84,0
Hoang Mai,2025-10-16 03:00:00+07:00,24.715,96,2.5455842,84,0
Thuong Tin,2025-10-16 03:00:00+07:00,24.815,96,3.5455887,90,0
Long Bien,2025-10-16 03:00:00+07:00,24.7085,96,2.5455842,84,0
Gia Lam,2025-10-16 03:00:00+07:00,25.206501,95,3.671294,91,0
Dong Da,2025-10-16 03:00:00+07:00,24.7085,96,2.5455842,84,0
Me Linh,2025-10-16 03:00:00+07:00,24.776,97,3.6179552,89,0
Hoai Duc,2025-10-16 03:00:00+07:00,24.7215,96,2.5455842,84,0
Tu Liem,2025-10-16 03:00:00+07:00,24.7085,96,2.5455842,84,0
Ba Dinh,2025-10-16 03:00:00+07:00,24.663,96,2.5455842,84,0
Hoan Kiem,2025-10-16 03:00:00+07:00,24.682499,96,2.5455842,84,0
Phu Xuyen,2025-10-16 03:00:00+07:00,24.789,96,2.9024127,86,0
My Duc,2025-10-16 03:00:00+07:00,24.4975,96,2.0991426,87,0
Phuc Tho,2025-10-16 03:00:00+07:00,24.802,97,3.6179552,89,0
Dan Phuong,2025-10-16 03:00:00+07:00,24.7825,97,3.6179552,89,0
Tay Ho,2025-10-16 03:00:00+07:00,25.239,95,3.9763298,89,0
Thach That,2025-10-16 03:00:00+07:00,24.626,98,3.2599385,98,0
Ba Vi,2025-10-16 03:00:00+07:00,24.907,98,2.5455842,96,0
Son Tay,2025-10-16 03:00:00+07:00,24.652,98,3.2599385,98,0
Dong Anh,2025-10-16 03:00:00+07:00,25.226,95,3.9763298,89,0
Thanh Tri,2025-10-16 03:00:00+07:00,24.828,96,3.5455887,90,0
Soc Son,2025-10-16 03:00:00+07:00,24.9655,95,3.671294,87,0
Thanh Oai,2025-10-16 03:00:00+07:00,24.454,97,1.9386592,83,0
Chuong My,2025-10-16 03:00:00+07:00,24.0075,98,2.4149535,91,0
Thanh Xuan,2025-10-16 03:00:00+07:00,24.6565,96,2.5455842,84,0
Cau Giay,2025-10-16 03:00:00+07:00,24.7215,96,2.5455842,84,0
Quoc Oai,2025-10-16 03:00:00+07:00,23.928,100,3.0758414,90,0
Ung Hoa,2025-10-16 03:00:00+07:00,24.504,96,2.0991426,87,0
Hoan Kiem,2025-10-16 04:00:00+07:00,24.5325,96,2.0991426,86,0
Phuc Tho,2025-10-16 04:00:00+07:00,24.702,97,3.6,94,0
Soc Son,2025-10-16 04:00:00+07:00,24.765501,96,3.5455887,85,0
Thanh Tri,2025-10-16 04:00:00+07:00,24.627998,96,3.319036,88,0
Cau Giay,2025-10-16 04:00:00+07:00,24.5715,96,2.0991426,86,0
Dong Anh,2025-10-16 04:00:00+07:00,25.075998,95,3.319036,88,0
Ba Vi,2025-10-16 04:00:00+07:00,24.757,98,2.3051248,92,0
Long Bien,2025-10-16 04:00:00+07:00,24.5585,96,2.0991426,86,0
Thuong Tin,2025-10-16 04:00:00+07:00,24.615,96,3.319036,88,0
Thanh Xuan,2025-10-16 04:00:00+07:00,24.5065,96,2.0991426,86,0
My Duc,2025-10-16 04:00:00+07:00,24.2475,98,2.968636,89,0
Tu Liem,2025-10-16 04:00:00+07:00,24.5585,96,2.0991426,86,0
Ha Dong,2025-10-16 04:00:00+07:00,24.5715,96,2.0991426,86,0
Hoai Duc,2025-10-16 04:00:00+07:00,24.5715,96,2.0991426,86,0
Thach That,2025-10-16 04:00:00+07:00,24.376,98,3.2599385,93,0
Ung Hoa,2025-10-16 04:00:00+07:00,24.254,98,2.968636,89,0
Quoc Oai,2025-10-16 04:00:00+07:00,23.727999,99,3.4152596,89,0
Hai Ba Trung,2025-10-16 04:00:00+07:00,24.526,96,2.0991426,86,0
Tay Ho,2025-10-16 04:00:00+07:00,25.088999,95,3.319036,88,0
Dong Da,2025-10-16 04:00:00+07:00,24.5585,96,2.0991426,86,0
Hoang Mai,2025-10-16 04:00:00+07:00,24.565,96,2.0991426,86,0
Me Linh,2025-10-16 04:00:00+07:00,24.675999,97,3.6,94,0
Thanh Oai,2025-10-16 04:00:00+07:00,24.204,97,2.0364676,86,0
Chuong My,2025-10-16 04:00:00+07:00,23.7575,99,2.5959969,90,0
Son Tay,2025-10-16 04:00:00+07:00,24.402,98,3.2599385,93,0
Dan Phuong,2025-10-16 04:00:00+07:00,24.682499,97,3.6,94,0
Ba Dinh,2025-10-16 04:00:00+07:00,24.513,96,2.0991426,86,0
Gia Lam,2025-10-16 04:00:00+07:00,25.0065,95,3.5455887,88,0
Phu Xuyen,2025-10-16 04:00:00+07:00,24.588999,97,3.096837,90,0
Dan Phuong,2025-10-16 05:00:00+07:00,24.582499,97,2.9024127,92,0
Gia Lam,2025-10-16 05:00:00+07:00,24.8565,95,4.0249224,96,0
Thuong Tin,2025-10-16 05:00:00+07:00,24.565,96,4.829907,96,0
Me Linh,2025-10-16 05:00:00+07:00,24.575998,97,2.9024127,92,0
Phuc Tho,2025-10-16 05:00:00+07:00,24.602,97,2.9024127,92,0
Thach That,2025-10-16 05:00:00+07:00,24.276,98,2.2768397,93,0
Hoang Mai,2025-10-16 05:00:00+07:00,24.515001,96,2.7416782,91,0
Ha Dong,2025-10-16 05:00:00+07:00,24.521502,96,2.7416782,91,0
Tay Ho,2025-10-16 05:00:00+07:00,24.989,95,4.802999,95,0
Cau Giay,2025-10-16 05:00:00+07:00,24.521502,96,2.7416782,91,0
Tu Liem,2025-10-16 05:00:00+07:00,24.508501,96,2.7416782,91,0
Thanh Xuan,2025-10-16 05:00:00+07:00,24.456501,96,2.7416782,91,0
Thanh Tri,2025-10-16 05:00:00+07:00,24.578,96,4.829907,96,0
Hai Ba Trung,2025-10-16 05:00:00+07:00,24.476,96,2.7416782,91,0
Dong Da,2025-10-16 05:00:00+07:00,24.508501,96,2.7416782,91,0
Quoc Oai,2025-10-16 05:00:00+07:00,23.528,99,2.3051248,90,0
Chuong My,2025-10-16 05:00:00+07:00,23.5575,99,2.0991426,92,0
Ba Dinh,2025-10-16 05:00:00+07:00,24.463001,96,2.7416782,91,0
Phu Xuyen,2025-10-16 05:00:00+07:00,24.539,97,4.39436,99,0
Son Tay,2025-10-16 05:00:00+07:00,24.302,98,2.2768397,93,0
Dong Anh,2025-10-16 05:00:00+07:00,24.976,95,4.802999,95,0
Ung Hoa,2025-10-16 05:00:00+07:00,24.154,98,2.8116899,96,0
My Duc,2025-10-16 05:00:00+07:00,24.1475,98,2.8116899,96,0
Ba Vi,2025-10-16 05:00:00+07:00,24.657,98,1.609969,92,0
Hoan Kiem,2025-10-16 05:00:00+07:00,24.4825,96,2.7416782,91,0
Hoai Duc,2025-10-16 05:00:00+07:00,24.521502,96,2.7416782,91,0
Thanh Oai,2025-10-16 05:00:00+07:00,24.004,98,1.8,89,0
Long Bien,2025-10-16 05:00:00+07:00,24.508501,96,2.7416782,91,0
